"id","ruleYear","stateFIPS","stateName","stateAbbrev","countyortownName","famsize","numadults","numkids","agePerson1","agePerson2","agePerson3","agePerson4","agePerson5","agePerson6","agePerson7","agePerson8","agePerson9","agePerson10","agePerson11","agePerson12","empl_healthcare","income","assets.cash","exp.childcare","exp.food","exp.rentormortgage","exp.healthcare","exp.utilities","exp.misc","exp.transportation","netexp.childcare","netexp.food","netexp.rentormortgage","netexp.healthcare","netexp.utilities","value.snap","value.schoolmeals","value.section8","value.liheap","value.medicaid.adult","value.medicaid.child","value.aca","value.employerhealthcare","value.CCDF","value.HeadStart","value.PreK","value.cdctc.fed","value.cdctc.state","value.ctc.fed","value.ctc.state","value.eitc.fed","value.eitc.state","value.eitc","value.ctc","value.cdctc","value.ssdi","value.ssi","value.tanf","value.wic","AfterTaxIncome","NetResources","tax.income.fed","tax.income.state"
514,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23140,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,593,2133,0,0,0,0,0,0,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19440,-8237,854,1076
515,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17996,0,0,3574,12663,5624,2133,2668,4994,0,1269,12663,503,2133,2305,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15442,-9840,340,837
516,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16809,0,0,3574,12663,5624,2133,2668,4994,0,984,12663,503,2133,2590,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15302,-9695,221,0
517,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12198,0,0,3574,12663,5624,2133,2668,4994,0,82,12663,503,2133,3492,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11265,-12830,0,0
518,2024,49,"Utah","UT","Salt Lake County",1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24403,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,682,2133,0,0,0,0,0,0,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20421,-7345,980,1135
519,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21965,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,518,2133,0,0,0,0,0,0,5167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18528,-9074,736,1021
520,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22077,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,524,2133,0,0,0,0,0,0,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18613,-8995,748,1027
521,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27498,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,939,2133,0,0,0,0,0,0,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22799,-5224,1316,1279
522,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16290,0,0,3574,12663,5624,2133,2668,4994,0,860,12663,503,2133,2714,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14875,-9998,169,0
523,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18820,0,0,3574,12663,5624,2133,2668,4994,0,1467,12663,503,2133,2107,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16083,-9397,422,875
524,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17761,0,0,3574,12663,5624,2133,2668,4994,0,1213,12663,503,2133,2361,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,63,13,76,0,0,0,0,0,0,15260,-9890,316,826
525,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20526,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,18092,NA,0,864
526,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29975,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,1182,2133,0,0,0,0,0,0,4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24675,-3591,1613,1394
527,2024,49,"Utah","UT","Salt Lake County",2,1,1,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25421,0,4651,7879.43,14360,9154,3328,4262,6498,4651,3033.43,14360,1306,3328,4846,0,0,0,5121,2727,0,0,0,0,0,352,0,1952,0,3781,756,4537,1952,352,0,0,0,0,22032,-9617.43,352,1092
528,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17370,0,0,3574,12663,5624,2133,2668,4994,0,1119,12663,503,2133,2455,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,93,19,112,0,0,0,0,0,0,15016,-10004,277,748
529,2024,49,"Utah","UT","Salt Lake County",2,1,1,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23440,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,154,0,1754,0,4098,820,4918,1754,154,0,0,0,432.48,20493,-13297,154,1000
530,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16666,0,0,3574,12663,5624,2133,2668,4994,0,950,12663,503,2133,2624,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,147,0,147,0,0,0,0,0,0,15184,-9632,207,0
531,2024,49,"Utah","UT","Salt Lake County",2,1,1,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17163,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,379,4213,379,4592,1979,0,0,0,0,432.48,15471,-18574,0,379
532,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23574,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,623,2133,0,0,0,0,0,0,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19778,-7929,897,1096
533,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25238,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,746,2133,0,0,0,0,0,0,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21069,-6761,1064,1174
534,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19751,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16807,-10780,515,918
535,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13473,0,0,3574,12663,5624,2133,2668,4994,0,184,12663,503,2133,3390,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,392,0,392,0,0,0,0,0,0,12442,-11363,0,0
536,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23207,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,597,2133,0,0,0,0,0,0,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19492,-8189,861,1079
537,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22519,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,552,2133,0,0,0,0,0,0,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18957,-8679,792,1047
538,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23987,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,652,2133,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20098,-7638,939,1115
539,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14793,0,0,3574,12663,5624,2133,2668,4994,0,500,12663,503,2133,3074,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13642,-10871,19,0
540,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25641,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,779,2133,0,0,0,0,0,0,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21383,-6480,1104,1192
541,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22115,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,527,2133,0,0,0,0,0,0,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18643,-8968,752,1028
542,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14362,0,0,3574,12663,5624,2133,2668,4994,0,397,12663,503,2133,3177,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,324,0,324,0,0,0,0,0,0,13263,-10823,0,0
543,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21019,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17792,-9795,642,977
544,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21473,0,0,3574,12663,5072,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18145,-9442,687,998
545,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24942,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,723,2133,0,0,0,0,0,0,4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20840,-6967,1034,1160
546,2024,49,"Utah","UT","Salt Lake County",2,1,1,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14484,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,0,4213,0,4213,1600,0,0,0,0,432.48,13376,-21427,0,0
547,2024,49,"Utah","UT","Salt Lake County",1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24760,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,709,2133,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20699,-7094,1016,1151
548,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21051,0,0,3574,12663,5072,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17817,-9770,645,979
549,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22262,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,536,2133,0,0,0,0,0,0,6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18758,-8862,766,1035
550,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17942,0,0,3574,12663,5624,2133,2668,4994,0,1256,12663,503,2133,2318,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15401,-9868,334,834
551,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19531,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16636,-10951,493,908
552,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19994,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16995,-10592,539,930
553,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18275,0,0,3574,12663,5624,2133,2668,4994,0,1336,12663,503,2133,2238,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15659,-9690,368,850
554,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20318,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17247,-10340,572,945
555,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20080,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17062,-10525,548,934
556,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18681,0,0,3574,12663,5624,2133,2668,4994,0,1433,12663,503,2133,2141,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15975,-9471,408,869
557,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21527,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18186,-9401,693,1001
558,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27154,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,908,2133,0,0,0,0,0,0,4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22540,-5452,1274,1263
559,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20365,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17284,-10303,576,947
560,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13837,0,0,3574,12663,5624,2133,2668,4994,0,271,12663,503,2133,3303,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,364,0,364,0,0,0,0,0,0,12778,-11142,0,0
561,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19133,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,-11261,453,890
562,2024,49,"Utah","UT","Salt Lake County",2,1,1,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24501,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,260,0,1860,1000,3928,786,4714,2860,260,0,0,0,432.48,21318,-11464,260,1049
563,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15622,0,0,3574,12663,5624,2133,2668,4994,0,699,12663,503,2133,2875,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,227,0,227,0,0,0,0,0,0,14325,-10160,102,0
564,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17252,0,0,3574,12663,5624,2133,2668,4994,0,1090,12663,503,2133,2484,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,102,20,122,0,0,0,0,0,0,15078,-9903,265,589
565,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13851,0,0,3574,12663,5624,2133,2668,4994,0,274,12663,503,2133,3300,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,-11496,0,0
566,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24687,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,704,2133,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20641,-7147,1009,1148
567,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19718,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16781,-10806,512,917
568,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26593,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,858,2133,0,0,0,0,0,0,4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22115,-5827,1207,1237
569,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26767,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,873,2133,0,0,0,0,0,0,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22246,-5711,1228,1245
570,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21819,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,509,2133,0,0,0,0,0,0,6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18413,-9180,722,1015
571,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19983,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16987,-10600,538,929
572,2024,49,"Utah","UT","Salt Lake County",2,1,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20307,0,11016,6984.48,14360,9154,3328,4809,6498,11016,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,854,4213,843,5056,2454,0,0,0,0,432.48,17900,-17091,0,854
573,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23076,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,589,2133,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19390,-8283,848,1073
574,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25206,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,744,2133,0,0,0,0,0,0,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21045,-6783,1061,1172
575,2024,49,"Utah","UT","Salt Lake County",2,1,1,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20646,0,11016,6984.48,14360,9154,3328,4809,6498,11016,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,870,4213,843,5056,2470,0,0,0,0,432.48,18197,-16778,0,870
576,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27246,0,0,3574,12663,5072,2133,2668,4994,0,3574,12663,916,2133,0,0,0,0,0,0,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22609,-5391,1286,1267
577,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24868,0,0,3574,12663,6151,2133,2668,4994,0,3574,12663,717,2133,0,0,0,0,0,0,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20783,-7018,1027,1156
578,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20800,0,0,3574,12663,5072,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17622,-9965,620,967
579,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14711,0,0,3574,12663,5624,2133,2668,4994,0,481,12663,503,2133,3093,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13575,-10919,11,0
580,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19710,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16774,-10813,511,917
581,2024,49,"Utah","UT","Salt Lake County",1,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15237,0,0,3574,12663,5624,2133,2668,4994,0,607,12663,503,2133,2967,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,257,0,257,0,0,0,0,0,0,14007,-10356,64,0
582,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23503,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,618,2133,0,0,0,0,0,0,5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19722,-7980,890,1093
583,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23392,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,610,2133,0,0,0,0,0,0,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19636,-8058,879,1088
584,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22127,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,19472,NA,23,939
585,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22227,0,0,3574,12663,6151,2133,2668,4994,0,3574,12663,534,2133,0,0,0,0,0,0,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18730,-8888,763,1034
586,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21075,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17835,-9752,648,980
587,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19554,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16654,-10933,495,909
588,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17489,0,0,3574,12663,5624,2133,2668,4994,0,1147,12663,503,2133,2427,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,84,17,101,0,0,0,0,0,0,15049,-10010,289,813
589,2024,49,"Utah","UT","Salt Lake County",2,1,1,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11807,0,11016,6984.48,14360,9154,3328,4809,6498,11016,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1396,0,4014,0,4014,1396,0,0,0,0,432.48,10904,-26187,0,0
590,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21094,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,18589,NA,0,891
591,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21211,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17941,-9646,661,986
592,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36407,0,0,4901.43,NA,3953,NA,NA,3816,0,4901.43,NA,1970,NA,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,2026,405,2431,0,0,0,0,0,0,30568,NA,1451,1603
593,2024,49,"Utah","UT","Salt Lake County",2,1,1,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27676,0,11016,6984.48,14360,9154,3328,4809,6498,11016,6552,14360,1306,3328,0,0,0,0,5121,2727,0,0,0,0,0,578,0,2000,1000,3421,684,4105,3000,578,0,0,0,432.48,23784,-17454,578,1197
594,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23526,0,0,3574,12663,6434,2133,2668,4994,0,3574,12663,619,2133,0,0,0,0,0,0,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19739,-7964,893,1094
